1718167140000,3525.61,3527.66,3525.61,3526.4,1344.386
1718167200000,3526.39,3526.4,3522.4,3522.41,1288.354
1718167260000,3522.4,3525.75,3522.4,3524.06,895.65
1718167320000,3524.07,3524.8,3523.66,3524.8,481.555
1718167380000,3524.79,3526.07,3524.73,3525.84,584.112
1718167440000,3525.83,3527.35,3525.19,3527.35,694.616
1718167500000,3527.34,3527.46,3524.48,3525.47,1022.985
1718167560000,3525.47,3525.48,3523.59,3524.96,531.533
1718167620000,3524.96,3524.97,3522.87,3522.87,527.862
1718167680000,3522.87,3522.88,3519.62,3522.27,2217.272
1718167740000,3522.26,3524.32,3522.26,3524.19,397.701
1718167800000,3524.19,3524.65,3523.39,3523.39,395.489
1718167860000,3523.39,3523.8,3520.87,3523.19,1481.06
1718167920000,3523.19,3523.2,3522.09,3522.51,537.85
1718167980000,3522.5,3523.47,3522.5,3523.1,457.113
1718168040000,3523.09,3523.44,3522.3,3522.74,508.568
1718168100000,3522.73,3523.5,3522.56,3523.07,648.293
1718168160000,3523.06,3523.07,3520.36,3520.99,803.007
1718168220000,3520.99,3521.01,3518.75,3518.76,995.424
1718168280000,3518.75,3520.5,3518.69,3520.18,715.237
1718168340000,3520.18,3522,3519.47,3522,925.979
1718168400000,3521.99,3522.2,3521.18,3521.55,1006.026
1718168460000,3521.54,3522.23,3518.52,3518.54,1117.438
1718168520000,3518.54,3518.55,3516.9,3517.63,1132.148
1718168580000,3517.64,3519.1,3517.44,3517.45,2170.885
1718168640000,3517.44,3518.87,3517.03,3518.55,720.761
1718168700000,3518.55,3519.1,3517.64,3518.5,849.395
1718168760000,3518.5,3518.5,3514.02,3514.46,2643.124
1718168820000,3514.47,3515,3513.25,3513.74,1234.233
1718168880000,3513.74,3513.79,3513,3513.78,671.4
1718168940000,3513.79,3515.9,3513.78,3515.9,1107.945
1718169000000,3515.89,3516.1,3515.06,3515.36,333.061
1718169060000,3515.36,3516.35,3515.35,3516.35,328.7
1718169120000,3516.35,3517.23,3516.34,3517.23,361.074
1718169180000,3517.22,3518.09,3517.22,3517.33,553.55
1718169240000,3517.32,3517.33,3515.78,3515.88,347.496
1718169300000,3515.88,3519.4,3515.88,3519.4,642.799
1718169360000,3519.39,3519.88,3518,3518.75,1334.077
1718169420000,3518.75,3519.78,3518.51,3519.78,774.177
1718169480000,3519.77,3519.78,3518.44,3518.45,683.353
1718169540000,3518.45,3519.95,3518.44,3519.95,639.479
1718169600000,3519.94,3521.71,3519.54,3521.42,1544.293
1718169660000,3521.41,3521.42,3519.68,3519.68,309.97
1718169720000,3519.68,3520.68,3518.98,3520,564.17
1718169780000,3519.99,3520.52,3517.54,3517.54,439.925
1718169840000,3517.54,3518.19,3517.54,3518.17,309.838
1718169900000,3518.17,3518.18,3517.59,3517.59,131.51
1718169960000,3517.59,3517.6,3515.48,3515.49,400.402
1718170020000,3515.49,3516.6,3515.48,3515.63,307.32
1718170080000,3515.63,3516.2,3515.62,3516.2,258.923
1718170140000,3516.2,3516.23,3514.23,3514.23,460.626
1718170200000,3514.23,3516.96,3514.23,3516.96,582.075
1718170260000,3516.95,3516.99,3516.36,3516.98,309.606
1718170320000,3516.99,3517.87,3516.98,3517.87,290.667
1718170380000,3517.86,3517.87,3517,3517.01,347.204
1718170440000,3517.01,3517.01,3515.94,3515.95,168.442
1718170500000,3515.94,3516.82,3515.94,3516.82,285.755
1718170560000,3516.81,3516.82,3513.05,3513.96,712.954
1718170620000,3513.96,3515.3,3513.96,3514.58,453.427
1718170680000,3514.57,3514.58,3512.3,3512.38,913.323
1718170740000,3512.39,3513.2,3512.39,3512.67,367.809
1718170800000,3512.68,3512.68,3510.7,3512.31,1285.696
1718170860000,3512.3,3512.75,3512.3,3512.75,407.729
1718170920000,3512.74,3513.86,3511.86,3511.95,1065.492
1718170980000,3511.96,3511.97,3511.12,3511.97,688.492
1718171040000,3511.97,3512.84,3511.55,3511.55,603.918
1718171100000,3511.55,3511.56,3507.41,3509,2757.548
1718171160000,3509.01,3510.87,3509,3510.71,572.118
1718171220000,3510.72,3511,3509.53,3509.53,471.711
1718171280000,3509.53,3509.54,3508.2,3508.99,550.819
1718171340000,3508.99,3508.99,3508.03,3508.71,393.287
1718171400000,3508.71,3509.61,3508.49,3509.42,619.106
1718171460000,3509.43,3511.88,3508.9,3511.17,666.06
1718171520000,3511.17,3511.55,3510.24,3510.57,1081.929
1718171580000,3510.57,3511.58,3510.56,3511.58,335.771
1718171640000,3511.57,3511.69,3511.57,3511.69,415.316
1718171700000,3511.68,3512.98,3511.68,3512.01,919.828
1718171760000,3512,3512.01,3509.74,3510.19,660.3
1718171820000,3510.2,3511.6,3510.19,3511.48,415.011
1718171880000,3511.48,3511.58,3510,3510.33,612.572
1718171940000,3510.33,3510.33,3508.32,3508.91,501.652
1718172000000,3508.91,3511.1,3508.9,3510.06,1014.263
1718172060000,3510.05,3510.65,3509.81,3510.5,340.095
1718172120000,3510.5,3510.5,3508,3508.4,628.8
1718172180000,3508.39,3510.5,3508.39,3510.5,480.257
1718172240000,3510.5,3511.5,3510.49,3511.27,404.808
1718172300000,3511.28,3512.19,3510.62,3511.78,650.111
1718172360000,3511.78,3511.78,3510.78,3510.79,438.97
1718172420000,3510.79,3512.39,3510.78,3511.68,851.866
1718172480000,3511.68,3513.06,3511.19,3513.06,551.622
1718172540000,3513.06,3513.67,3513.05,3513.31,547.589
1718172600000,3513.31,3513.56,3513.06,3513.56,369.321
1718172660000,3513.56,3514.4,3511.01,3514.13,1170.445
1718172720000,3514.14,3514.14,3512.66,3512.67,204.289
1718172780000,3512.67,3513.87,3512.66,3513.87,366.609
1718172840000,3513.87,3514.36,3513.68,3514.04,658.428
1718172900000,3514.04,3517.97,3514.04,3515.94,1445.2
1718172960000,3515.94,3517.9,3515.93,3516.59,623.91
1718173020000,3516.6,3517.12,3515.65,3516.48,1130.56
1718173080000,3516.49,3518.73,3516,3518.73,541.064
1718173140000,3518.73,3518.73,3517.62,3517.62,298.559
1718173200000,3517.63,3518.34,3516.03,3516.98,588.097
1718173260000,3516.98,3518.65,3516.4,3517.92,692.264
1718173320000,3517.92,3520,3517.91,3519.6,535.822
1718173380000,3519.6,3519.93,3519.59,3519.92,368.535
1718173440000,3519.92,3519.93,3518.8,3518.81,413.379
1718173500000,3518.81,3519.5,3516.96,3516.96,471.85
1718173560000,3516.97,3518.49,3516.97,3517.23,354.402
1718173620000,3517.23,3517.38,3516.96,3516.97,170.752
1718173680000,3516.97,3517.38,3516.27,3516.61,554.395
1718173740000,3516.61,3517.89,3516.6,3517.89,151.558
1718173800000,3517.88,3517.88,3516.28,3516.99,276.031
1718173860000,3517,3517,3514.53,3516.47,767.039
1718173920000,3516.48,3516.48,3515.04,3515.54,524.315
1718173980000,3515.55,3516.35,3515.09,3515.09,316.46
1718174040000,3515.1,3516.17,3514.98,3514.98,404.483
1718174100000,3514.98,3516.53,3514.98,3516.53,313.635
1718174160000,3516.52,3517.64,3516.03,3517.64,192.536
1718174220000,3517.63,3519,3517.51,3518.99,230.152
1718174280000,3518.99,3519.84,3518.18,3519.44,300.269
1718174340000,3519.44,3520.74,3519.44,3520.73,622.998
1718174400000,3520.74,3520.74,3518.9,3518.9,743.716
1718174460000,3518.91,3520.52,3518.9,3519.5,362.324
1718174520000,3519.5,3520.88,3519.5,3519.71,461.46
1718174580000,3519.72,3521.51,3519.71,3521.51,442.121
1718174640000,3521.5,3521.89,3520.43,3520.44,368.073
1718174700000,3520.44,3521,3519.5,3520.14,598.14
1718174760000,3520.14,3520.6,3520.14,3520.29,320.69
1718174820000,3520.29,3520.29,3517.82,3517.82,530.082
1718174880000,3517.83,3518.8,3516.57,3517.39,526.443
1718174940000,3517.39,3517.79,3517.03,3517.2,243.218
1718175000000,3517.19,3517.96,3517.19,3517.39,525.842
1718175060000,3517.39,3518,3517.25,3517.99,238.542
1718175120000,3517.99,3519.94,3517.99,3519.38,290.553
1718175180000,3519.38,3519.38,3517.81,3517.81,173.476
1718175240000,3517.82,3518.88,3517.81,3518.29,175.139
1718175300000,3518.28,3518.28,3517.38,3517.38,257.104
1718175360000,3517.39,3517.39,3516.52,3516.8,262.471
1718175420000,3516.81,3518.1,3516.8,3518.1,400.68
1718175480000,3518.09,3518.7,3517.74,3517.75,463.069
1718175540000,3517.74,3517.86,3516.1,3516.1,544.883
1718175600000,3516.11,3517.49,3516.04,3516.05,444.872
1718175660000,3516.05,3518.44,3516.05,3518.4,498.073
1718175720000,3518.4,3520.45,3518.4,3520.08,278.325
1718175780000,3520.08,3520.08,3518.33,3518.49,484.328
1718175840000,3518.5,3518.5,3517.72,3517.73,119.809
1718175900000,3517.73,3517.73,3516.02,3516.03,146.17
1718175960000,3516.02,3516.03,3515,3515.01,631.742
1718176020000,3515,3516,3515,3516,386.633
1718176080000,3516,3516.16,3515.37,3515.64,190.896
1718176140000,3515.64,3516.22,3515.43,3516.22,215.36
1718176200000,3516.21,3516.54,3515.99,3516.09,249.559
1718176260000,3516.08,3516.09,3515.51,3515.52,89.912
